"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","mu_A_rain"
3,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
3.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
4.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
5.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
6.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
7.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
8.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
9.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
10.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
11.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
12.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
13.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.3125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.4375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.5,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.5625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.6875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.75,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.8125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
14.9375,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
15,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
15.0625,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
15.125,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
15.1875,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
15.25,16,1,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.4532,0.6313,0
