"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","mu_A_rain"
0,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.0625,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.125,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.1875,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.25,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.3125,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.375,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.4375,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.5,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.5625,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.625,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.6875,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.75,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.8125,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.875,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
0.9375,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
1,18,0.7273,0,0.051,0.0164,1.4733,0.0434,0.4083,0.3422,0.0191,0.5557,0.721,0
1.0625,17.9375,0.7372,0,0.0502,0.0161,1.4432,0.0431,0.4033,0.3376,0.0192,0.5459,0.7187,0
1.125,17.875,0.7472,0,0.0495,0.0158,1.4133,0.0429,0.3983,0.3331,0.0192,0.5361,0.7164,0
1.1875,17.8125,0.7571,0,0.0487,0.0156,1.3838,0.0427,0.3933,0.3285,0.0193,0.5263,0.7141,0
1.25,17.75,0.767,0,0.0479,0.0153,1.3546,0.0424,0.3884,0.324,0.0193,0.5166,0.7117,0
1.3125,17.6875,0.777,0,0.0471,0.0151,1.3258,0.0422,0.3834,0.3194,0.0193,0.5069,0.7093,0
1.375,17.625,0.7869,0,0.0464,0.0148,1.2972,0.0419,0.3784,0.3149,0.0194,0.4972,0.7069,0
1.4375,17.5625,0.7969,0,0.0456,0.0146,1.269,0.0417,0.3734,0.3103,0.0194,0.4876,0.7044,0
1.5,17.5,0.8068,0,0.0449,0.0144,1.2411,0.0414,0.3685,0.3058,0.0195,0.478,0.7019,0
1.5625,17.4375,0.8168,0,0.0441,0.0142,1.2136,0.0412,0.3635,0.3012,0.0195,0.4685,0.6994,0
1.625,17.375,0.8267,0,0.0434,0.0141,1.1863,0.041,0.3585,0.2966,0.0196,0.459,0.6968,0
1.6875,17.3125,0.8366,0,0.0426,0.0139,1.1594,0.0407,0.3536,0.2921,0.0196,0.4496,0.6942,0
1.75,17.25,0.8466,0,0.0419,0.0137,1.1329,0.0405,0.3487,0.2875,0.0197,0.4402,0.6916,0
1.8125,17.1875,0.8565,0,0.0412,0.0136,1.1066,0.0402,0.3437,0.283,0.0197,0.4309,0.6889,0
1.875,17.125,0.8665,0,0.0405,0.0135,1.0807,0.04,0.3388,0.2784,0.0198,0.4217,0.6862,0
1.9375,17.0625,0.8764,0,0.0397,0.0133,1.0552,0.0398,0.3339,0.2739,0.0199,0.4125,0.6834,0
2,17,0.8864,0,0.039,0.0132,1.0299,0.0396,0.329,0.2693,0.0199,0.4033,0.6807,0
2.0625,16.875,0.8729,0,0.0376,0.0131,0.9804,0.0391,0.3192,0.2602,0.0201,0.4157,0.675,0
2.125,16.75,0.8594,0,0.0362,0.013,0.9323,0.0386,0.3094,0.2511,0.0202,0.4283,0.6692,0
2.1875,16.625,0.8459,0,0.0348,0.0129,0.8855,0.0382,0.2997,0.242,0.0204,0.4409,0.6632,0
2.25,16.5,0.8324,0,0.0335,0.0129,0.84,0.0378,0.29,0.2329,0.0206,0.4536,0.6571,0
2.3125,16.375,0.8189,0,0.0321,0.013,0.7958,0.0373,0.2804,0.2237,0.0208,0.4665,0.6509,0
2.375,16.25,0.8054,0,0.0308,0.0132,0.753,0.0369,0.2708,0.2146,0.021,0.4794,0.6445,0
2.4375,16.125,0.7919,0,0.0296,0.0134,0.7115,0.0364,0.2612,0.2055,0.0212,0.4924,0.638,0
2.5,16,0.7784,0,0.0283,0.0137,0.6713,0.036,0.2517,0.1964,0.0215,0.5055,0.6313,0
2.5625,15.875,0.7649,0,0.0271,0.0141,0.6324,0.0356,0.2422,0.1873,0.0217,0.5187,0.6244,0
2.625,15.75,0.7514,0,0.0259,0.0145,0.5949,0.0352,0.2328,0.1782,0.022,0.5319,0.6174,0
2.6875,15.625,0.7379,0,0.0247,0.0151,0.5586,0.0348,0.2235,0.1691,0.0224,0.5452,0.6103,0
2.75,15.5,0.7244,0,0.0235,0.0157,0.5236,0.0344,0.2142,0.16,0.0227,0.5585,0.603,0
2.8125,15.375,0.7109,0,0.0224,0.0164,0.49,0.034,0.205,0.1508,0.0231,0.5719,0.5955,0
2.875,15.25,0.6974,0,0.0213,0.0172,0.4576,0.0336,0.1958,0.1417,0.0235,0.5853,0.5879,0
2.9375,15.125,0.6839,0,0.0202,0.0181,0.4264,0.0332,0.1867,0.1326,0.0239,0.5987,0.5802,0
3,15,0.6705,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.6122,0.5722,0
3.0625,15.0625,0.6662,0,0.0197,0.0186,0.4113,0.033,0.1821,0.1281,0.0241,0.6165,0.5762,0
3.125,15.125,0.6619,0,0.0202,0.0181,0.4264,0.0332,0.1867,0.1326,0.0239,0.6207,0.5802,0
3.1875,15.1875,0.6577,0,0.0208,0.0177,0.4418,0.0334,0.1912,0.1372,0.0237,0.625,0.5841,0
3.25,15.25,0.6534,0,0.0213,0.0172,0.4576,0.0336,0.1958,0.1417,0.0235,0.6292,0.5879,0
3.3125,15.3125,0.6491,0,0.0218,0.0168,0.4736,0.0338,0.2004,0.1463,0.0233,0.6335,0.5917,0
3.375,15.375,0.6449,0,0.0224,0.0164,0.49,0.034,0.205,0.1508,0.0231,0.6377,0.5955,0
3.4375,15.875,0.692,0,0.0271,0.0141,0.6324,0.0356,0.2422,0.1873,0.0217,0.5907,0.6244,0
3.5,15.8393,0.6912,0,0.0267,0.0142,0.6216,0.0355,0.2396,0.1847,0.0218,0.5915,0.6224,0
3.5625,15.8047,0.6903,0,0.0264,0.0143,0.6111,0.0354,0.2369,0.1822,0.0219,0.5924,0.6205,0
3.625,15.7712,0.6893,0,0.0261,0.0145,0.6011,0.0353,0.2344,0.1797,0.022,0.5934,0.6186,0
3.6875,15.7388,0.6883,0,0.0258,0.0146,0.5916,0.0352,0.232,0.1774,0.0221,0.5944,0.6168,0
3.75,15.7076,0.6873,0,0.0255,0.0147,0.5824,0.035,0.2297,0.1751,0.0221,0.5954,0.615,0
3.8125,15.6775,0.6861,0,0.0252,0.0148,0.5737,0.035,0.2274,0.1729,0.0222,0.5965,0.6133,0
3.875,15.6484,0.685,0,0.0249,0.015,0.5653,0.0349,0.2252,0.1708,0.0223,0.5977,0.6116,0
3.9375,15.6205,0.6837,0,0.0246,0.0151,0.5573,0.0348,0.2232,0.1687,0.0224,0.599,0.61,0
4,15.5938,0.6824,0,0.0244,0.0152,0.5497,0.0347,0.2212,0.1668,0.0224,0.6003,0.6085,0
4.0625,15.5681,0.681,0,0.0242,0.0153,0.5425,0.0346,0.2192,0.1649,0.0225,0.6017,0.607,0
4.125,15.5435,0.6795,0,0.0239,0.0155,0.5357,0.0345,0.2174,0.1631,0.0226,0.6031,0.6056,0
4.1875,15.5201,0.678,0,0.0237,0.0156,0.5292,0.0344,0.2157,0.1614,0.0226,0.6046,0.6042,0
4.25,15.4978,0.6765,0,0.0235,0.0157,0.523,0.0344,0.214,0.1598,0.0227,0.6062,0.6029,0
4.3125,15.4766,0.6748,0,0.0233,0.0158,0.5172,0.0343,0.2125,0.1582,0.0228,0.6078,0.6016,0
4.375,15.4565,0.6731,0,0.0231,0.0159,0.5118,0.0342,0.211,0.1568,0.0228,0.6095,0.6004,0
4.4375,15.4375,0.6714,0,0.023,0.016,0.5066,0.0342,0.2096,0.1554,0.0229,0.6113,0.5993,0
4.5,15.4196,0.6695,0,0.0228,0.0161,0.5018,0.0341,0.2082,0.1541,0.0229,0.6131,0.5982,0
4.5625,15.4023,0.6676,0,0.0226,0.0163,0.4972,0.0341,0.207,0.1528,0.023,0.615,0.5972,0
4.625,15.3856,0.6656,0,0.0225,0.0164,0.4928,0.034,0.2057,0.1516,0.023,0.617,0.5962,0
4.6875,15.3694,0.6635,0,0.0223,0.0164,0.4885,0.034,0.2045,0.1504,0.0231,0.6191,0.5952,0
4.75,15.3538,0.6613,0,0.0222,0.0165,0.4844,0.0339,0.2034,0.1493,0.0231,0.6213,0.5943,0
4.8125,15.3387,0.6591,0,0.0221,0.0166,0.4804,0.0339,0.2023,0.1482,0.0232,0.6236,0.5933,0
4.875,15.3242,0.6567,0,0.0219,0.0167,0.4767,0.0338,0.2012,0.1471,0.0232,0.6259,0.5925,0
4.9375,15.3103,0.6543,0,0.0218,0.0168,0.473,0.0338,0.2002,0.1461,0.0233,0.6284,0.5916,0
5,15.2969,0.6517,0,0.0217,0.0169,0.4696,0.0337,0.1992,0.1451,0.0233,0.6309,0.5908,0
5.0625,15.284,0.6491,0,0.0216,0.017,0.4663,0.0337,0.1983,0.1442,0.0233,0.6335,0.59,0
5.125,15.2718,0.6464,0,0.0215,0.0171,0.4631,0.0336,0.1974,0.1433,0.0234,0.6362,0.5893,0
5.1875,15.26,0.6436,0,0.0214,0.0172,0.4601,0.0336,0.1965,0.1425,0.0234,0.639,0.5885,0
5.25,15.2489,0.6407,0,0.0213,0.0172,0.4573,0.0336,0.1957,0.1416,0.0235,0.6419,0.5879,0
5.3125,15.2383,0.6377,0,0.0212,0.0173,0.4546,0.0335,0.1949,0.1409,0.0235,0.6449,0.5872,0
5.375,15.2282,0.6347,0,0.0211,0.0174,0.4521,0.0335,0.1942,0.1401,0.0235,0.648,0.5866,0
5.4375,15.2187,0.6315,0,0.021,0.0174,0.4497,0.0335,0.1935,0.1394,0.0236,0.6511,0.586,0
5.5,15.2098,0.6282,0,0.021,0.0175,0.4474,0.0334,0.1928,0.1388,0.0236,0.6544,0.5854,0
5.5625,15.2003,0.6252,0,0.0209,0.0176,0.445,0.0334,0.1921,0.1381,0.0236,0.6575,0.5849,0
5.625,15.1903,0.6223,0,0.0208,0.0176,0.4425,0.0334,0.1914,0.1374,0.0237,0.6603,0.5842,0
5.6875,15.1797,0.6196,0,0.0207,0.0177,0.4399,0.0334,0.1906,0.1366,0.0237,0.6631,0.5836,0
5.75,15.1685,0.617,0,0.0206,0.0178,0.4371,0.0333,0.1898,0.1358,0.0237,0.6656,0.5829,0
5.8125,15.1568,0.6147,0,0.0205,0.0179,0.4342,0.0333,0.189,0.1349,0.0238,0.6679,0.5821,0
5.875,15.1445,0.6125,0,0.0204,0.018,0.4312,0.0332,0.1881,0.134,0.0238,0.6701,0.5814,0
5.9375,15.1317,0.6105,0,0.0203,0.0181,0.4281,0.0332,0.1871,0.1331,0.0239,0.6721,0.5806,0
6,15.1183,0.6087,0,0.0202,0.0182,0.4248,0.0332,0.1862,0.1321,0.0239,0.674,0.5797,0
6.0625,15.1044,0.607,0,0.0201,0.0183,0.4214,0.0331,0.1852,0.1311,0.024,0.6756,0.5789,0
6.125,15.0898,0.6055,0,0.0199,0.0184,0.4179,0.0331,0.1841,0.13,0.024,0.6771,0.5779,0
6.1875,15.0748,0.6043,0,0.0198,0.0185,0.4143,0.033,0.183,0.129,0.0241,0.6784,0.577,0
6.25,15.0592,0.6031,0,0.0197,0.0186,0.4105,0.033,0.1819,0.1278,0.0241,0.6795,0.576,0
6.3125,15.043,0.6022,0,0.0195,0.0188,0.4067,0.0329,0.1807,0.1266,0.0242,0.6804,0.575,0
6.375,15.0262,0.6014,0,0.0194,0.0189,0.4027,0.0329,0.1795,0.1254,0.0242,0.6812,0.5739,0
6.4375,15.0089,0.6009,0,0.0193,0.019,0.3987,0.0328,0.1782,0.1242,0.0243,0.6818,0.5728,0
6.5,14.9911,0.6004,0,0.0191,0.0192,0.3945,0.0328,0.177,0.1228,0.0244,0.6822,0.5717,0
6.5625,14.9727,0.6001,0,0.019,0.0194,0.3902,0.0327,0.1756,0.1215,0.0244,0.6825,0.5705,0
6.625,14.9537,0.5998,0,0.0188,0.0195,0.3858,0.0326,0.1743,0.1201,0.0245,0.6828,0.5692,0
6.6875,14.9342,0.5996,0,0.0186,0.0197,0.3813,0.0326,0.1729,0.1187,0.0246,0.683,0.568,0
6.75,14.9141,0.5995,0,0.0185,0.0199,0.3767,0.0325,0.1714,0.1172,0.0247,0.6831,0.5667,0
6.8125,14.8934,0.5994,0,0.0183,0.0201,0.3721,0.0325,0.1699,0.1157,0.0247,0.6832,0.5653,0
6.875,14.8722,0.5993,0,0.0181,0.0202,0.3673,0.0324,0.1684,0.1142,0.0248,0.6833,0.564,0
6.9375,14.8504,0.5994,0,0.018,0.0205,0.3625,0.0323,0.1668,0.1126,0.0249,0.6832,0.5625,0
7,14.8281,0.5995,0,0.0178,0.0207,0.3575,0.0323,0.1653,0.111,0.025,0.6831,0.5611,0
7.0625,14.8052,0.5996,0,0.0176,0.0209,0.3525,0.0322,0.1636,0.1093,0.0251,0.683,0.5596,0
7.125,14.7818,0.5999,0,0.0174,0.0211,0.3474,0.0321,0.1619,0.1076,0.0252,0.6827,0.558,0
7.1875,14.7578,0.6002,0,0.0172,0.0213,0.3422,0.032,0.1602,0.1058,0.0253,0.6824,0.5564,0
7.25,14.7333,0.6005,0,0.0171,0.0216,0.337,0.032,0.1585,0.1041,0.0254,0.6821,0.5548,0
7.3125,14.7081,0.6009,0,0.0169,0.0219,0.3316,0.0319,0.1567,0.1022,0.0255,0.6817,0.5531,0
7.375,14.6825,0.6014,0,0.0167,0.0221,0.3262,0.0318,0.1549,0.1004,0.0256,0.6812,0.5514,0
7.4375,14.6563,0.602,0,0.0165,0.0224,0.3208,0.0317,0.153,0.0984,0.0257,0.6806,0.5496,0
7.5,14.6295,0.6026,0,0.0163,0.0227,0.3153,0.0317,0.1511,0.0965,0.0258,0.68,0.5478,0
7.5625,14.6032,0.6031,0,0.0161,0.023,0.3099,0.0316,0.1493,0.0946,0.026,0.6796,0.546,0
7.625,14.5776,0.6034,0,0.0159,0.0233,0.3047,0.0315,0.1475,0.0927,0.0261,0.6792,0.5443,0
7.6875,14.5525,0.6036,0,0.0157,0.0236,0.2997,0.0314,0.1457,0.0909,0.0262,0.679,0.5425,0
7.75,14.5279,0.6037,0,0.0155,0.0238,0.2948,0.0314,0.144,0.0891,0.0263,0.6789,0.5408,0
7.8125,14.5039,0.6036,0,0.0153,0.0241,0.2901,0.0313,0.1423,0.0873,0.0264,0.679,0.5392,0
7.875,14.4805,0.6034,0,0.0152,0.0244,0.2856,0.0312,0.1407,0.0856,0.0265,0.6792,0.5376,0
7.9375,14.4576,0.6031,0,0.015,0.0247,0.2812,0.0312,0.1391,0.084,0.0267,0.6795,0.536,0
8,14.4353,0.6027,0,0.0148,0.0249,0.2769,0.0311,0.1375,0.0823,0.0268,0.68,0.5344,0
8.0625,14.4135,0.6021,0,0.0147,0.0252,0.2728,0.031,0.136,0.0807,0.0269,0.6805,0.5329,0
8.125,14.3923,0.6013,0,0.0145,0.0255,0.2688,0.031,0.1345,0.0792,0.027,0.6813,0.5314,0
8.1875,14.3717,0.6005,0,0.0144,0.0257,0.265,0.0309,0.1331,0.0777,0.0271,0.6821,0.5299,0
8.25,14.3516,0.5995,0,0.0142,0.026,0.2613,0.0308,0.1317,0.0762,0.0272,0.6831,0.5285,0
8.3125,14.332,0.5984,0,0.0141,0.0263,0.2577,0.0308,0.1303,0.0748,0.0273,0.6842,0.5271,0
8.375,14.3131,0.5971,0,0.014,0.0265,0.2542,0.0307,0.129,0.0734,0.0274,0.6855,0.5258,0
8.4375,14.2946,0.5957,0,0.0138,0.0268,0.2509,0.0307,0.1278,0.0721,0.0275,0.6869,0.5245,0
8.5,14.2768,0.5942,0,0.0137,0.027,0.2477,0.0306,0.1265,0.0708,0.0276,0.6884,0.5232,0
8.5625,14.2595,0.5927,0,0.0136,0.0272,0.2446,0.0306,0.1253,0.0695,0.0277,0.6899,0.522,0
8.625,14.2427,0.5913,0,0.0135,0.0275,0.2417,0.0305,0.1242,0.0683,0.0278,0.6913,0.5208,0
8.6875,14.2266,0.5898,0,0.0134,0.0277,0.2389,0.0305,0.1231,0.0671,0.0278,0.6927,0.5196,0
8.75,14.2109,0.5884,0,0.0133,0.0279,0.2361,0.0304,0.122,0.066,0.0279,0.6941,0.5185,0
8.8125,14.1959,0.5871,0,0.0132,0.0281,0.2335,0.0304,0.121,0.0649,0.028,0.6955,0.5174,0
8.875,14.1814,0.5857,0,0.0131,0.0283,0.231,0.0303,0.12,0.0638,0.0281,0.6968,0.5163,0
8.9375,14.1674,0.5844,0,0.013,0.0285,0.2287,0.0303,0.119,0.0628,0.0282,0.6981,0.5153,0
9,14.154,0.5832,0,0.0129,0.0287,0.2264,0.0303,0.1181,0.0618,0.0282,0.6994,0.5143,0
9.0625,14.1412,0.5819,0,0.0128,0.0289,0.2242,0.0302,0.1172,0.0609,0.0283,0.7006,0.5134,0
9.125,14.1289,0.5807,0,0.0127,0.0291,0.2222,0.0302,0.1164,0.06,0.0284,0.7018,0.5125,0
9.1875,14.1172,0.5796,0,0.0126,0.0292,0.2202,0.0302,0.1156,0.0591,0.0284,0.703,0.5116,0
9.25,14.106,0.5784,0,0.0126,0.0294,0.2183,0.0301,0.1148,0.0583,0.0285,0.7041,0.5108,0
9.3125,14.0954,0.5773,0,0.0125,0.0296,0.2166,0.0301,0.1141,0.0576,0.0286,0.7052,0.51,0
9.375,14.0854,0.5762,0,0.0124,0.0297,0.2149,0.0301,0.1134,0.0568,0.0286,0.7063,0.5093,0
9.4375,14.0759,0.5752,0,0.0124,0.0299,0.2134,0.03,0.1128,0.0561,0.0287,0.7073,0.5086,0
9.5,14.067,0.5742,0,0.0123,0.03,0.2119,0.03,0.1122,0.0555,0.0287,0.7083,0.5079,0
9.5625,14.0586,0.5732,0,0.0123,0.0301,0.2106,0.03,0.1116,0.0549,0.0288,0.7093,0.5073,0
9.625,14.0508,0.5722,0,0.0122,0.0302,0.2093,0.03,0.1111,0.0543,0.0288,0.7103,0.5067,0
9.6875,14.0435,0.5712,0,0.0122,0.0304,0.2081,0.03,0.1106,0.0538,0.0289,0.7113,0.5062,0
9.75,14.0368,0.5702,0,0.0121,0.0305,0.207,0.0299,0.1101,0.0533,0.0289,0.7122,0.5057,0
9.8125,14.0307,0.5693,0,0.0121,0.0306,0.2061,0.0299,0.1097,0.0528,0.0289,0.7132,0.5053,0
9.875,14.0251,0.5683,0,0.012,0.0306,0.2052,0.0299,0.1093,0.0524,0.029,0.7141,0.5048,0
9.9375,14.0201,0.5674,0,0.012,0.0307,0.2044,0.0299,0.109,0.0521,0.029,0.715,0.5045,0
10,14.0156,0.5665,0,0.012,0.0308,0.2037,0.0299,0.1087,0.0517,0.029,0.7159,0.5041,0
10.0625,14.0117,0.5656,0,0.0119,0.0309,0.203,0.0299,0.1084,0.0515,0.0291,0.7168,0.5039,0
10.125,14.0084,0.5647,0,0.0119,0.0309,0.2025,0.0299,0.1082,0.0512,0.0291,0.7177,0.5036,0
10.1875,14.0056,0.5638,0,0.0119,0.0309,0.2021,0.0298,0.108,0.051,0.0291,0.7186,0.5034,0
10.25,14.0033,0.563,0,0.0119,0.031,0.2017,0.0298,0.1079,0.0508,0.0291,0.7194,0.5032,0
10.3125,14.0017,0.5621,0,0.0119,0.031,0.2014,0.0298,0.1078,0.0507,0.0291,0.7203,0.5031,0
10.375,14.0006,0.5613,0,0.0119,0.031,0.2013,0.0298,0.1077,0.0506,0.0291,0.7211,0.503,0
10.4375,14,0.5605,0,0.0119,0.031,0.2012,0.0298,0.1076,0.0506,0.0291,0.7219,0.503,0
10.5,14,0.5597,0,0.0119,0.031,0.2012,0.0298,0.1076,0.0506,0.0291,0.7227,0.503,0
10.5625,13.9989,0.5589,0,0.0119,0.0311,0.201,0.0298,0.1076,0.0505,0.0291,0.7234,0.5029,0
10.625,13.9967,0.5582,0,0.0119,0.0311,0.2006,0.0298,0.1074,0.0504,0.0292,0.7241,0.5027,0
10.6875,13.9933,0.5576,0,0.0118,0.0311,0.2001,0.0298,0.1072,0.0501,0.0292,0.7247,0.5025,0
10.75,13.9888,0.5571,0,0.0118,0.0312,0.1994,0.0298,0.1069,0.0498,0.0292,0.7252,0.5021,0
10.8125,13.9833,0.5566,0,0.0118,0.0313,0.1985,0.0298,0.1065,0.0494,0.0292,0.7257,0.5017,0
10.875,13.9766,0.5563,0,0.0117,0.0314,0.1975,0.0298,0.1061,0.0489,0.0293,0.7261,0.5012,0
10.9375,13.9688,0.5559,0,0.0117,0.0315,0.1963,0.0297,0.1055,0.0483,0.0293,0.7264,0.5006,0
11,13.9598,0.5557,0,0.0116,0.0317,0.1949,0.0297,0.1049,0.0477,0.0294,0.7266,0.5,0
11.0625,13.9498,0.5555,0,0.0116,0.0318,0.1933,0.0297,0.1043,0.0469,0.0294,0.7268,0.4992,0
11.125,13.9386,0.5554,0,0.0115,0.032,0.1916,0.0297,0.1035,0.0461,0.0295,0.7269,0.4984,0
11.1875,13.9263,0.5553,0,0.0114,0.0322,0.1897,0.0296,0.1027,0.0452,0.0296,0.727,0.4975,0
11.25,13.9129,0.5554,0,0.0113,0.0324,0.1877,0.0296,0.1018,0.0443,0.0297,0.727,0.4964,0
11.3125,13.8984,0.5555,0,0.0112,0.0327,0.1855,0.0295,0.1008,0.0432,0.0298,0.7269,0.4954,0
11.375,13.8828,0.5556,0,0.0111,0.0329,0.1831,0.0295,0.0998,0.0421,0.0299,0.7267,0.4942,0
11.4375,13.8661,0.5559,0,0.011,0.0332,0.1806,0.0294,0.0986,0.0408,0.03,0.7265,0.4929,0
11.5,13.8482,0.5562,0,0.0109,0.0335,0.178,0.0294,0.0974,0.0395,0.0301,0.7262,0.4915,0
11.5625,13.8304,0.5565,0,0.0108,0.0338,0.1754,0.0293,0.0962,0.0382,0.0302,0.7258,0.4902,0
11.625,13.8125,0.5569,0,0.0107,0.0341,0.1728,0.0293,0.0951,0.0369,0.0303,0.7254,0.4888,0
11.6875,13.7946,0.5573,0,0.0106,0.0344,0.1702,0.0293,0.0939,0.0356,0.0304,0.725,0.4874,0
11.75,13.7768,0.5578,0,0.0105,0.0348,0.1676,0.0292,0.0927,0.0343,0.0305,0.7245,0.4861,0
11.8125,13.7589,0.5583,0,0.0104,0.0351,0.1651,0.0292,0.0915,0.033,0.0307,0.724,0.4847,0
11.875,13.7411,0.5589,0,0.0103,0.0354,0.1626,0.0291,0.0903,0.0317,0.0308,0.7234,0.4833,0
11.9375,13.7232,0.5595,0,0.0102,0.0357,0.1601,0.0291,0.0891,0.0304,0.0309,0.7228,0.4819,0
12,13.7054,0.5602,0,0.0101,0.036,0.1576,0.029,0.088,0.0291,0.031,0.7222,0.4805,0
12.0625,13.6875,0.5609,0,0.01,0.0364,0.1552,0.029,0.0868,0.0278,0.0311,0.7215,0.4792,0
12.125,13.6696,0.5616,0,0.0099,0.0367,0.1528,0.0289,0.0856,0.0265,0.0313,0.7207,0.4778,0
12.1875,13.6518,0.5624,0,0.0098,0.037,0.1504,0.0289,0.0844,0.0252,0.0314,0.72,0.4764,0
12.25,13.6339,0.5633,0,0.0097,0.0374,0.148,0.0288,0.0832,0.0239,0.0315,0.7191,0.475,0
12.3125,13.6161,0.5642,0,0.0096,0.0377,0.1456,0.0288,0.0821,0.0226,0.0316,0.7183,0.4736,0
12.375,13.5982,0.5651,0,0.0095,0.038,0.1433,0.0287,0.0809,0.0213,0.0318,0.7173,0.4722,0
12.4375,13.5804,0.5661,0,0.0094,0.0384,0.141,0.0287,0.0797,0.02,0.0319,0.7164,0.4707,0
12.5,13.5625,0.5671,0,0.0093,0.0387,0.1387,0.0286,0.0786,0.0187,0.032,0.7154,0.4693,0
12.5625,13.5463,0.568,0,0.0092,0.039,0.1366,0.0286,0.0775,0.0175,0.0321,0.7144,0.468,0
12.625,13.5318,0.569,0,0.0091,0.0393,0.1348,0.0285,0.0766,0.0165,0.0322,0.7135,0.4669,0
12.6875,13.519,0.5699,0,0.009,0.0396,0.1332,0.0285,0.0757,0.0155,0.0323,0.7126,0.4659,0
12.75,13.5078,0.5707,0,0.009,0.0398,0.1318,0.0285,0.075,0.0147,0.0324,0.7117,0.465,0
12.8125,13.4983,0.5716,0,0.0089,0.04,0.1306,0.0284,0.0744,0.014,0.0325,0.7109,0.4642,0
12.875,13.4905,0.5724,0,0.0089,0.0401,0.1297,0.0284,0.0739,0.0135,0.0326,0.7101,0.4636,0
12.9375,13.4844,0.5731,0,0.0088,0.0403,0.1289,0.0284,0.0735,0.013,0.0326,0.7094,0.4631,0
13,13.4799,0.5738,0,0.0088,0.0404,0.1284,0.0284,0.0732,0.0127,0.0326,0.7087,0.4627,0
13.0625,13.4771,0.5745,0,0.0088,0.0404,0.128,0.0284,0.073,0.0125,0.0327,0.708,0.4625,0
13.125,13.476,0.5751,0,0.0088,0.0404,0.1279,0.0284,0.0729,0.0124,0.0327,0.7074,0.4624,0
13.1875,13.4766,0.5757,0,0.0088,0.0404,0.1279,0.0284,0.073,0.0124,0.0327,0.7068,0.4625,0
13.25,13.4788,0.5763,0,0.0088,0.0404,0.1282,0.0284,0.0731,0.0126,0.0326,0.7062,0.4627,0
13.3125,13.4827,0.5768,0,0.0088,0.0403,0.1287,0.0284,0.0734,0.0129,0.0326,0.7057,0.463,0
13.375,13.4883,0.5773,0,0.0089,0.0402,0.1294,0.0284,0.0737,0.0133,0.0326,0.7052,0.4634,0
13.4375,13.4955,0.5777,0,0.0089,0.04,0.1303,0.0284,0.0742,0.0138,0.0325,0.7048,0.464,0
13.5,13.5045,0.5781,0,0.0089,0.0399,0.1314,0.0285,0.0748,0.0145,0.0324,0.7044,0.4647,0
13.5625,13.514,0.5785,0,0.009,0.0397,0.1326,0.0285,0.0754,0.0152,0.0324,0.704,0.4655,0
13.625,13.524,0.5789,0,0.0091,0.0395,0.1338,0.0285,0.0761,0.0159,0.0323,0.7036,0.4663,0
13.6875,13.5346,0.5793,0,0.0091,0.0393,0.1351,0.0285,0.0768,0.0167,0.0322,0.7032,0.4671,0
13.75,13.5458,0.5797,0,0.0092,0.039,0.1366,0.0286,0.0775,0.0175,0.0321,0.7028,0.468,0
13.8125,13.5575,0.5802,0,0.0092,0.0388,0.138,0.0286,0.0782,0.0183,0.0321,0.7024,0.4689,0
13.875,13.5698,0.5806,0,0.0093,0.0386,0.1396,0.0286,0.079,0.0192,0.032,0.702,0.4699,0
13.9375,13.5826,0.581,0,0.0094,0.0383,0.1413,0.0287,0.0799,0.0202,0.0319,0.7016,0.4709,0
14,13.596,0.5814,0,0.0095,0.0381,0.143,0.0287,0.0808,0.0211,0.0318,0.7012,0.472,0
