"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","mu_A_rain"
1.75,15,0.6506,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.6158,0.5722,0
1.8125,15,0.6555,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.6108,0.5722,0
1.875,15,0.6605,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.6058,0.5722,0
1.9375,15,0.6655,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.6009,0.5722,0
2,15,0.6705,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5959,0.5722,0
2.0625,15,0.6733,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5931,0.5722,0
2.125,15,0.6761,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5902,0.5722,0
2.1875,15,0.679,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5874,0.5722,0
2.25,15,0.6818,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5846,0.5722,0
2.3125,15,0.6847,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5817,0.5722,0
2.375,15,0.6875,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5789,0.5722,0
2.4375,15,0.6903,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5761,0.5722,0
2.5,15,0.6932,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5733,0.5722,0
2.5625,15,0.696,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5704,0.5722,0
2.625,15,0.6989,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5676,0.5722,0
2.6875,15,0.7017,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5648,0.5722,0
2.75,15,0.7045,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.562,0.5722,0
2.8125,15,0.7074,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5592,0.5722,0
2.875,15,0.7102,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5563,0.5722,0
2.9375,15,0.7131,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5535,0.5722,0
3,15,0.7159,0,0.0192,0.0191,0.3966,0.0328,0.1776,0.1235,0.0243,0.5507,0.5722,0
3.0625,14.9375,0.7131,0,0.0187,0.0197,0.3821,0.0326,0.1731,0.1189,0.0246,0.5535,0.5682,0
3.125,14.875,0.7102,0,0.0182,0.0202,0.3679,0.0324,0.1686,0.1144,0.0248,0.5563,0.5641,0
3.1875,14.8125,0.7074,0,0.0177,0.0208,0.3541,0.0322,0.1641,0.1098,0.0251,0.5592,0.56,0
3.25,14.75,0.7045,0,0.0172,0.0214,0.3405,0.032,0.1597,0.1053,0.0253,0.562,0.5559,0
3.3125,14.6875,0.7017,0,0.0167,0.0221,0.3273,0.0318,0.1552,0.1007,0.0256,0.5648,0.5517,0
3.375,14.625,0.6989,0,0.0162,0.0227,0.3144,0.0316,0.1508,0.0962,0.0259,0.5676,0.5475,0
3.4375,14.6473,0.6315,0,0.0164,0.0225,0.3189,0.0317,0.1524,0.0978,0.0258,0.6348,0.549,0
3.5,14.6384,0.6315,0,0.0163,0.0226,0.3171,0.0317,0.1518,0.0971,0.0258,0.6348,0.5484,0
3.5625,14.6289,0.6315,0,0.0163,0.0227,0.3152,0.0317,0.1511,0.0964,0.0258,0.6348,0.5477,0
3.625,14.6189,0.6316,0,0.0162,0.0228,0.3131,0.0316,0.1504,0.0957,0.0259,0.6348,0.5471,0
3.6875,14.6083,0.6316,0,0.0161,0.0229,0.3109,0.0316,0.1496,0.0949,0.0259,0.6347,0.5463,0
3.75,14.5971,0.6317,0,0.016,0.023,0.3087,0.0316,0.1489,0.0941,0.026,0.6347,0.5456,0
3.8125,14.5854,0.6318,0,0.0159,0.0232,0.3063,0.0315,0.148,0.0933,0.026,0.6346,0.5448,0
3.875,14.5731,0.6319,0,0.0158,0.0233,0.3038,0.0315,0.1472,0.0924,0.0261,0.6344,0.5439,0
3.9375,14.5603,0.632,0,0.0157,0.0235,0.3013,0.0315,0.1463,0.0914,0.0262,0.6343,0.5431,0
4,14.5469,0.6322,0,0.0156,0.0236,0.2986,0.0314,0.1453,0.0905,0.0262,0.6342,0.5421,0
4.0625,14.5329,0.6323,0,0.0155,0.0238,0.2958,0.0314,0.1443,0.0895,0.0263,0.634,0.5412,0
4.125,14.5184,0.6325,0,0.0154,0.0239,0.293,0.0313,0.1433,0.0884,0.0264,0.6338,0.5402,0
4.1875,14.5033,0.6327,0,0.0153,0.0241,0.29,0.0313,0.1423,0.0873,0.0264,0.6336,0.5391,0
4.25,14.4877,0.633,0,0.0152,0.0243,0.287,0.0312,0.1412,0.0862,0.0265,0.6334,0.5381,0
4.3125,14.4715,0.6332,0,0.0151,0.0245,0.2839,0.0312,0.14,0.085,0.0266,0.6331,0.5369,0
4.375,14.4548,0.6335,0,0.015,0.0247,0.2806,0.0311,0.1389,0.0838,0.0267,0.6328,0.5358,0
4.4375,14.4375,0.6338,0,0.0148,0.0249,0.2773,0.0311,0.1377,0.0825,0.0267,0.6326,0.5346,0
4.5,14.4196,0.6341,0,0.0147,0.0251,0.2739,0.031,0.1364,0.0812,0.0268,0.6323,0.5333,0
4.5625,14.4018,0.6343,0,0.0146,0.0254,0.2706,0.031,0.1352,0.0799,0.0269,0.632,0.5321,0
4.625,14.3839,0.6346,0,0.0145,0.0256,0.2672,0.0309,0.1339,0.0786,0.027,0.6318,0.5308,0
4.6875,14.3661,0.6348,0,0.0143,0.0258,0.2639,0.0309,0.1327,0.0773,0.0271,0.6316,0.5295,0
4.75,14.3482,0.6349,0,0.0142,0.026,0.2606,0.0308,0.1315,0.076,0.0272,0.6314,0.5283,0
4.8125,14.3304,0.635,0,0.0141,0.0263,0.2574,0.0308,0.1302,0.0747,0.0273,0.6313,0.527,0
4.875,14.3125,0.6351,0,0.014,0.0265,0.2541,0.0307,0.129,0.0734,0.0274,0.6312,0.5257,0
4.9375,14.2946,0.6351,0,0.0138,0.0268,0.2509,0.0307,0.1278,0.0721,0.0275,0.6312,0.5245,0
5,14.2768,0.6351,0,0.0137,0.027,0.2477,0.0306,0.1265,0.0708,0.0276,0.6312,0.5232,0
5.0625,14.2589,0.6351,0,0.0136,0.0272,0.2445,0.0306,0.1253,0.0695,0.0277,0.6312,0.5219,0
5.125,14.2411,0.635,0,0.0135,0.0275,0.2414,0.0305,0.1241,0.0682,0.0278,0.6313,0.5206,0
5.1875,14.2232,0.6349,0,0.0133,0.0277,0.2383,0.0305,0.1228,0.0669,0.0279,0.6314,0.5193,0
5.25,14.2054,0.6348,0,0.0132,0.028,0.2352,0.0304,0.1216,0.0656,0.028,0.6316,0.5181,0
5.3125,14.1875,0.6346,0,0.0131,0.0282,0.2321,0.0304,0.1204,0.0643,0.0281,0.6318,0.5168,0
5.375,14.1696,0.6343,0,0.013,0.0285,0.229,0.0303,0.1192,0.063,0.0282,0.632,0.5155,0
5.4375,14.1518,0.6341,0,0.0129,0.0287,0.226,0.0303,0.118,0.0617,0.0283,0.6323,0.5142,0
5.5,14.1339,0.6338,0,0.0127,0.029,0.223,0.0302,0.1167,0.0604,0.0284,0.6326,0.5129,0
5.5625,14.1161,0.6335,0,0.0126,0.0293,0.22,0.0302,0.1155,0.0591,0.0285,0.6329,0.5116,0
5.625,14.0982,0.6331,0,0.0125,0.0295,0.2171,0.0301,0.1143,0.0578,0.0286,0.6332,0.5102,0
5.6875,14.0804,0.6328,0,0.0124,0.0298,0.2141,0.0301,0.1131,0.0565,0.0287,0.6335,0.5089,0
5.75,14.0625,0.6325,0,0.0123,0.0301,0.2112,0.03,0.1119,0.0552,0.0288,0.6338,0.5076,0
5.8125,14.0446,0.6322,0,0.0122,0.0303,0.2083,0.03,0.1107,0.0539,0.0289,0.6342,0.5063,0
5.875,14.0268,0.6318,0,0.012,0.0306,0.2054,0.0299,0.1095,0.0526,0.029,0.6345,0.505,0
5.9375,14.0089,0.6315,0,0.0119,0.0309,0.2026,0.0299,0.1082,0.0513,0.0291,0.6349,0.5036,0
6,13.9911,0.6311,0,0.0118,0.0312,0.1998,0.0298,0.107,0.0499,0.0292,0.6352,0.5023,0
6.0625,13.9732,0.6308,0,0.0117,0.0315,0.197,0.0298,0.1058,0.0486,0.0293,0.6356,0.501,0
6.125,13.9554,0.6304,0,0.0116,0.0317,0.1942,0.0297,0.1046,0.0473,0.0294,0.636,0.4996,0
6.1875,13.9375,0.63,0,0.0115,0.032,0.1914,0.0297,0.1034,0.046,0.0295,0.6363,0.4983,0
6.25,13.9196,0.6296,0,0.0114,0.0323,0.1887,0.0296,0.1022,0.0447,0.0296,0.6367,0.497,0
6.3125,13.9018,0.6292,0,0.0113,0.0326,0.186,0.0295,0.101,0.0434,0.0297,0.6371,0.4956,0
6.375,13.8839,0.6288,0,0.0111,0.0329,0.1833,0.0295,0.0998,0.0421,0.0298,0.6375,0.4943,0
6.4375,13.8661,0.6284,0,0.011,0.0332,0.1806,0.0294,0.0986,0.0408,0.03,0.6379,0.4929,0
6.5,13.8482,0.628,0,0.0109,0.0335,0.178,0.0294,0.0974,0.0395,0.0301,0.6383,0.4915,0
6.5625,13.8309,0.6277,0,0.0108,0.0338,0.1755,0.0294,0.0963,0.0383,0.0302,0.6386,0.4902,0
6.625,13.8142,0.6274,0,0.0107,0.0341,0.173,0.0293,0.0952,0.0371,0.0303,0.6389,0.4889,0
6.6875,13.798,0.6272,0,0.0106,0.0344,0.1707,0.0293,0.0941,0.0359,0.0304,0.6392,0.4877,0
6.75,13.7824,0.627,0,0.0105,0.0347,0.1684,0.0292,0.0931,0.0347,0.0305,0.6393,0.4865,0
6.8125,13.7673,0.6269,0,0.0104,0.0349,0.1663,0.0292,0.0921,0.0336,0.0306,0.6395,0.4853,0
6.875,13.7528,0.6268,0,0.0104,0.0352,0.1642,0.0291,0.0911,0.0326,0.0307,0.6395,0.4842,0
6.9375,13.7388,0.6268,0,0.0103,0.0354,0.1623,0.0291,0.0902,0.0316,0.0308,0.6395,0.4831,0
7,13.7254,0.6269,0,0.0102,0.0357,0.1604,0.0291,0.0893,0.0306,0.0309,0.6395,0.4821,0
7.0625,13.7126,0.627,0,0.0101,0.0359,0.1586,0.029,0.0884,0.0296,0.031,0.6394,0.4811,0
7.125,13.7003,0.6271,0,0.01,0.0361,0.157,0.029,0.0876,0.0288,0.0311,0.6392,0.4802,0
7.1875,13.6886,0.6273,0,0.01,0.0363,0.1553,0.029,0.0868,0.0279,0.0311,0.639,0.4792,0
7.25,13.6775,0.6276,0,0.0099,0.0365,0.1538,0.0289,0.0861,0.0271,0.0312,0.6387,0.4784,0
7.3125,13.6669,0.628,0,0.0099,0.0367,0.1524,0.0289,0.0854,0.0263,0.0313,0.6384,0.4775,0
7.375,13.6568,0.6284,0,0.0098,0.0369,0.151,0.0289,0.0848,0.0256,0.0314,0.638,0.4768,0
7.4375,13.6473,0.6288,0,0.0097,0.0371,0.1498,0.0288,0.0841,0.0249,0.0314,0.6375,0.476,0
7.5,13.6384,0.6293,0,0.0097,0.0373,0.1486,0.0288,0.0835,0.0242,0.0315,0.637,0.4753,0
7.5625,13.6283,0.6298,0,0.0096,0.0375,0.1473,0.0288,0.0829,0.0235,0.0316,0.6365,0.4745,0
7.625,13.6172,0.6303,0,0.0096,0.0377,0.1458,0.0288,0.0822,0.0227,0.0316,0.636,0.4737,0
7.6875,13.6049,0.6308,0,0.0095,0.0379,0.1442,0.0287,0.0813,0.0218,0.0317,0.6355,0.4727,0
7.75,13.5915,0.6313,0,0.0094,0.0382,0.1424,0.0287,0.0805,0.0208,0.0318,0.635,0.4716,0
7.8125,13.577,0.6318,0,0.0093,0.0384,0.1405,0.0287,0.0795,0.0198,0.0319,0.6345,0.4705,0
7.875,13.5614,0.6324,0,0.0093,0.0387,0.1385,0.0286,0.0785,0.0186,0.032,0.634,0.4692,0
7.9375,13.5446,0.6329,0,0.0092,0.0391,0.1364,0.0286,0.0774,0.0174,0.0322,0.6335,0.4679,0
8,13.5268,0.6334,0,0.0091,0.0394,0.1342,0.0285,0.0762,0.0161,0.0323,0.633,0.4665,0
8.0625,13.5078,0.6339,0,0.009,0.0398,0.1318,0.0285,0.075,0.0147,0.0324,0.6325,0.465,0
8.125,13.4877,0.6344,0,0.0089,0.0402,0.1293,0.0284,0.0737,0.0133,0.0326,0.6319,0.4634,0
8.1875,13.4665,0.6349,0,0.0087,0.0406,0.1267,0.0283,0.0723,0.0117,0.0327,0.6314,0.4617,0
8.25,13.4442,0.6354,0,0.0086,0.0411,0.124,0.0283,0.0709,0.0101,0.0329,0.6309,0.4599,0
8.3125,13.4208,0.6359,0,0.0085,0.0416,0.1212,0.0282,0.0694,0.0084,0.0331,0.6304,0.458,0
8.375,13.3962,0.6364,0,0.0084,0.0421,0.1183,0.0282,0.0678,0.0066,0.0333,0.6299,0.456,0
8.4375,13.3705,0.6369,0,0.0082,0.0426,0.1154,0.0281,0.0661,0.0047,0.0335,0.6294,0.4539,0
8.5,13.3438,0.6374,0,0.0081,0.0432,0.1123,0.028,0.0644,0.0028,0.0337,0.6289,0.4517,0
8.5625,13.3175,0.6379,0,0.008,0.0438,0.1093,0.0279,0.0627,8e-04,0.0339,0.6284,0.4496,0
8.625,13.2919,0.6385,0,0.0078,0.0443,0.1065,0.0279,0.0611,-0.001,0.0341,0.6279,0.4475,0
8.6875,13.2667,0.639,0,0.0077,0.0449,0.1037,0.0278,0.0595,-0.0029,0.0343,0.6273,0.4454,0
8.75,13.2422,0.6396,0,0.0076,0.0454,0.1011,0.0277,0.058,-0.0046,0.0345,0.6267,0.4434,0
8.8125,13.2182,0.6402,0,0.0075,0.046,0.0985,0.0277,0.0564,-0.0064,0.0347,0.6262,0.4414,0
8.875,13.1948,0.6407,0,0.0074,0.0465,0.0961,0.0276,0.0549,-0.0081,0.0349,0.6256,0.4394,0
8.9375,13.1719,0.6413,0,0.0072,0.047,0.0937,0.0276,0.0535,-0.0098,0.0351,0.625,0.4375,0
9,13.1496,0.6419,0,0.0071,0.0475,0.0914,0.0275,0.0521,-0.0114,0.0353,0.6244,0.4356,0
9.0625,13.1278,0.6426,0,0.007,0.0481,0.0892,0.0274,0.0507,-0.013,0.0355,0.6238,0.4338,0
9.125,13.1066,0.6432,0,0.0069,0.0486,0.0871,0.0274,0.0494,-0.0145,0.0356,0.6231,0.432,0
9.1875,13.0859,0.6438,0,0.0068,0.0491,0.0851,0.0273,0.0481,-0.016,0.0358,0.6225,0.4303,0
9.25,13.0658,0.6445,0,0.0067,0.0495,0.0832,0.0273,0.0468,-0.0175,0.036,0.6218,0.4286,0
9.3125,13.0463,0.6452,0,0.0067,0.05,0.0813,0.0272,0.0456,-0.0189,0.0362,0.6212,0.4269,0
9.375,13.0273,0.6459,0,0.0066,0.0505,0.0795,0.0272,0.0444,-0.0203,0.0363,0.6205,0.4253,0
9.4375,13.0089,0.6466,0,0.0065,0.0509,0.0778,0.0271,0.0433,-0.0216,0.0365,0.6198,0.4237,0
9.5,12.9911,0.6473,0,0.0064,0.0514,0.0761,0.0271,0.0422,-0.023,0.0367,0.6191,0.4222,0
9.5625,12.9738,0.648,0,0.0063,0.0518,0.0746,0.027,0.0411,-0.0242,0.0368,0.6184,0.4207,0
9.625,12.957,0.6486,0,0.0063,0.0522,0.073,0.027,0.0401,-0.0254,0.037,0.6177,0.4193,0
9.6875,12.9408,0.6492,0,0.0062,0.0526,0.0716,0.027,0.0391,-0.0266,0.0371,0.6171,0.4179,0
9.75,12.9252,0.6499,0,0.0061,0.053,0.0702,0.0269,0.0381,-0.0278,0.0373,0.6165,0.4165,0
9.8125,12.9102,0.6504,0,0.006,0.0534,0.0689,0.0269,0.0372,-0.0288,0.0374,0.6159,0.4152,0
9.875,12.8956,0.651,0,0.006,0.0538,0.0677,0.0268,0.0363,-0.0299,0.0376,0.6153,0.414,0
9.9375,12.8817,0.6515,0,0.0059,0.0542,0.0665,0.0268,0.0354,-0.0309,0.0377,0.6148,0.4128,0
10,12.8683,0.652,0,0.0059,0.0545,0.0653,0.0268,0.0346,-0.0319,0.0378,0.6143,0.4116,0
10.0625,12.8555,0.6525,0,0.0058,0.0548,0.0642,0.0267,0.0338,-0.0328,0.0379,0.6138,0.4105,0
10.125,12.8432,0.653,0,0.0058,0.0552,0.0632,0.0267,0.0331,-0.0337,0.0381,0.6134,0.4094,0
10.1875,12.8315,0.6534,0,0.0057,0.0555,0.0622,0.0267,0.0324,-0.0346,0.0382,0.6129,0.4084,0
10.25,12.8203,0.6538,0,0.0057,0.0558,0.0613,0.0267,0.0317,-0.0354,0.0383,0.6125,0.4074,0
10.3125,12.8097,0.6542,0,0.0056,0.0561,0.0605,0.0266,0.031,-0.0362,0.0384,0.6121,0.4065,0
10.375,12.7997,0.6546,0,0.0056,0.0563,0.0597,0.0266,0.0304,-0.0369,0.0385,0.6118,0.4056,0
10.4375,12.7902,0.6549,0,0.0055,0.0566,0.0589,0.0266,0.0299,-0.0376,0.0386,0.6115,0.4048,0
10.5,12.7813,0.6552,0,0.0055,0.0568,0.0582,0.0266,0.0293,-0.0382,0.0387,0.6112,0.404,0
10.5625,12.7723,0.6556,0,0.0055,0.0571,0.0575,0.0265,0.0288,-0.0389,0.0387,0.6108,0.4032,0
10.625,12.7634,0.656,0,0.0054,0.0573,0.0568,0.0265,0.0282,-0.0395,0.0388,0.6104,0.4024,0
10.6875,12.7545,0.6565,0,0.0054,0.0575,0.0561,0.0265,0.0277,-0.0402,0.0389,0.6099,0.4016,0
10.75,12.7455,0.657,0,0.0054,0.0578,0.0554,0.0265,0.0272,-0.0409,0.039,0.6093,0.4008,0
10.8125,12.7366,0.6577,0,0.0053,0.058,0.0547,0.0264,0.0266,-0.0415,0.0391,0.6087,0.4,0
10.875,12.7277,0.6583,0,0.0053,0.0583,0.054,0.0264,0.0261,-0.0422,0.0392,0.608,0.3992,0
10.9375,12.7188,0.6591,0,0.0053,0.0585,0.0533,0.0264,0.0255,-0.0428,0.0393,0.6073,0.3985,0
11,12.7098,0.6599,0,0.0052,0.0588,0.0526,0.0264,0.025,-0.0435,0.0394,0.6064,0.3977,0
11.0625,12.7009,0.6608,0,0.0052,0.059,0.052,0.0263,0.0245,-0.0441,0.0395,0.6056,0.3969,0
11.125,12.692,0.6617,0,0.0051,0.0593,0.0513,0.0263,0.0239,-0.0448,0.0395,0.6046,0.3961,0
11.1875,12.683,0.6627,0,0.0051,0.0595,0.0506,0.0263,0.0234,-0.0454,0.0396,0.6036,0.3953,0
11.25,12.6741,0.6638,0,0.0051,0.0598,0.05,0.0263,0.0228,-0.0461,0.0397,0.6026,0.3945,0
11.3125,12.6652,0.6649,0,0.005,0.06,0.0493,0.0263,0.0223,-0.0467,0.0398,0.6014,0.3937,0
11.375,12.6563,0.6661,0,0.005,0.0603,0.0487,0.0262,0.0218,-0.0474,0.0399,0.6002,0.3929,0
11.4375,12.6473,0.6674,0,0.005,0.0605,0.048,0.0262,0.0212,-0.048,0.04,0.599,0.3921,0
11.5,12.6384,0.6687,0,0.0049,0.0608,0.0474,0.0262,0.0207,-0.0487,0.0401,0.5977,0.3913,0
11.5625,12.6289,0.67,0,0.0049,0.0611,0.0467,0.0262,0.0201,-0.0494,0.0402,0.5964,0.3904,0
11.625,12.6189,0.6712,0,0.0049,0.0614,0.046,0.0261,0.0195,-0.0501,0.0403,0.5952,0.3895,0
11.6875,12.6083,0.6724,0,0.0048,0.0617,0.0453,0.0261,0.0189,-0.0509,0.0404,0.594,0.3886,0
11.75,12.5971,0.6736,0,0.0048,0.062,0.0445,0.0261,0.0182,-0.0517,0.0405,0.5928,0.3876,0
11.8125,12.5854,0.6747,0,0.0047,0.0623,0.0437,0.0261,0.0175,-0.0525,0.0407,0.5917,0.3865,0
11.875,12.5731,0.6758,0,0.0047,0.0627,0.0428,0.026,0.0168,-0.0534,0.0408,0.5906,0.3854,0
11.9375,12.5603,0.6768,0,0.0046,0.0631,0.042,0.026,0.016,-0.0544,0.0409,0.5895,0.3842,0
12,12.5469,0.6779,0,0.0046,0.0635,0.0411,0.026,0.0152,-0.0553,0.0411,0.5885,0.383,0
12.0625,12.5329,0.6788,0,0.0045,0.0639,0.0401,0.0259,0.0144,-0.0563,0.0412,0.5875,0.3818,0
12.125,12.5184,0.6798,0,0.0045,0.0643,0.0392,0.0259,0.0136,-0.0574,0.0414,0.5866,0.3804,0
12.1875,12.5033,0.6807,0,0.0044,0.0648,0.0382,0.0259,0.0127,-0.0585,0.0415,0.5857,0.3791,0
12.25,12.4877,0.6815,0,0.0044,0.0652,0.0372,0.0258,0.0118,-0.0596,0.0417,0.5849,0.3776,0
12.3125,12.4715,0.6824,0,0.0043,0.0657,0.0362,0.0258,0.0108,-0.0608,0.0419,0.584,0.3762,0
12.375,12.4548,0.6831,0,0.0043,0.0662,0.0351,0.0257,0.0098,-0.062,0.0421,0.5832,0.3746,0
12.4375,12.4375,0.6839,0,0.0042,0.0668,0.0341,0.0257,0.0088,-0.0633,0.0423,0.5825,0.373,0
12.5,12.4196,0.6846,0,0.0041,0.0673,0.033,0.0256,0.0078,-0.0646,0.0425,0.5818,0.3714,0
12.5625,12.4046,0.6853,0,0.0041,0.0678,0.0321,0.0256,0.0069,-0.0657,0.0426,0.5811,0.37,0
12.625,12.3923,0.686,0,0.004,0.0682,0.0314,0.0256,0.0062,-0.0666,0.0428,0.5804,0.3689,0
12.6875,12.3828,0.6866,0,0.004,0.0685,0.0308,0.0256,0.0056,-0.0673,0.0429,0.5798,0.368,0
12.75,12.3761,0.6873,0,0.004,0.0687,0.0304,0.0255,0.0052,-0.0678,0.0429,0.5792,0.3674,0
12.8125,12.3722,0.6879,0,0.004,0.0688,0.0302,0.0255,0.005,-0.0681,0.043,0.5785,0.367,0
12.875,12.3711,0.6885,0,0.004,0.0688,0.0301,0.0255,0.0049,-0.0681,0.043,0.5779,0.3669,0
12.9375,12.3728,0.689,0,0.004,0.0688,0.0302,0.0255,0.005,-0.068,0.043,0.5774,0.367,0
13,12.3772,0.6896,0,0.004,0.0686,0.0305,0.0255,0.0053,-0.0677,0.0429,0.5768,0.3675,0
13.0625,12.3845,0.6901,0,0.004,0.0684,0.0309,0.0256,0.0057,-0.0672,0.0429,0.5763,0.3681,0
13.125,12.3945,0.6907,0,0.0041,0.0681,0.0315,0.0256,0.0063,-0.0664,0.0427,0.5758,0.3691,0
13.1875,12.4074,0.6912,0,0.0041,0.0677,0.0323,0.0256,0.007,-0.0655,0.0426,0.5753,0.3703,0
13.25,12.423,0.6916,0,0.0041,0.0672,0.0332,0.0257,0.008,-0.0644,0.0424,0.5748,0.3717,0
13.3125,12.4414,0.6921,0,0.0042,0.0666,0.0343,0.0257,0.009,-0.063,0.0422,0.5743,0.3734,0
13.375,12.4626,0.6926,0,0.0043,0.066,0.0356,0.0258,0.0103,-0.0615,0.042,0.5739,0.3753,0
13.4375,12.4866,0.693,0,0.0044,0.0653,0.0371,0.0258,0.0117,-0.0597,0.0417,0.5735,0.3775,0
13.5,12.5134,0.6934,0,0.0045,0.0645,0.0389,0.0259,0.0133,-0.0578,0.0414,0.5731,0.38,0
13.5625,12.5396,0.6938,0,0.0046,0.0637,0.0406,0.0259,0.0148,-0.0559,0.0411,0.5726,0.3824,0
13.625,12.5653,0.6943,0,0.0047,0.0629,0.0423,0.026,0.0163,-0.054,0.0409,0.5722,0.3847,0
13.6875,12.5904,0.6948,0,0.0048,0.0622,0.044,0.0261,0.0178,-0.0522,0.0406,0.5717,0.387,0
13.75,12.615,0.6953,0,0.0048,0.0615,0.0457,0.0261,0.0193,-0.0504,0.0403,0.5712,0.3892,0
13.8125,12.639,0.6958,0,0.0049,0.0608,0.0474,0.0262,0.0207,-0.0486,0.0401,0.5707,0.3913,0
