"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","mu_A_rain"
9.5625,14.5714,0.7606,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6237,0.5438,0
9.625,14.5714,0.7582,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6261,0.5438,0
9.6875,14.5714,0.756,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6283,0.5438,0
9.75,14.5714,0.7541,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6302,0.5438,0
9.8125,14.5714,0.7523,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6319,0.5438,0
9.875,14.5714,0.7509,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6334,0.5438,0
9.9375,14.5714,0.7496,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6346,0.5438,0
10,14.5714,0.7486,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6357,0.5438,0
10.0625,14.5714,0.7478,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6365,0.5438,0
10.125,14.5714,0.7472,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.637,0.5438,0
10.1875,14.5714,0.7469,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6374,0.5438,0
10.25,14.5714,0.7467,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6375,0.5438,0
10.3125,14.5714,0.7469,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6374,0.5438,0
10.375,14.5714,0.7472,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.637,0.5438,0
10.4375,14.5714,0.7478,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6365,0.5438,0
10.5,14.5714,0.7486,0,0.0158,0.0233,0.3035,0.0315,0.1471,0.0923,0.0261,0.6357,0.5438,0
10.5625,14.5725,0.7495,0,0.0158,0.0233,0.3037,0.0315,0.1471,0.0923,0.0261,0.6347,0.5439,0
10.625,14.5748,0.7505,0,0.0158,0.0233,0.3042,0.0315,0.1473,0.0925,0.0261,0.6337,0.5441,0
10.6875,14.5781,0.7517,0,0.0159,0.0233,0.3048,0.0315,0.1475,0.0927,0.0261,0.6326,0.5443,0
10.75,14.5826,0.7529,0,0.0159,0.0232,0.3057,0.0315,0.1478,0.0931,0.0261,0.6313,0.5446,0
10.8125,14.5882,0.7543,0,0.0159,0.0231,0.3069,0.0315,0.1482,0.0935,0.026,0.63,0.545,0
10.875,14.5949,0.7558,0,0.016,0.0231,0.3082,0.0316,0.1487,0.094,0.026,0.6285,0.5454,0
10.9375,14.6027,0.7574,0,0.0161,0.023,0.3098,0.0316,0.1493,0.0945,0.026,0.6269,0.546,0
11,14.6116,0.7591,0,0.0161,0.0229,0.3116,0.0316,0.1499,0.0952,0.0259,0.6252,0.5466,0
11.0625,14.6217,0.7609,0,0.0162,0.0228,0.3137,0.0316,0.1506,0.0959,0.0259,0.6234,0.5473,0
11.125,14.6328,0.7629,0,0.0163,0.0227,0.316,0.0317,0.1514,0.0967,0.0258,0.6214,0.548,0
11.1875,14.6451,0.7649,0,0.0164,0.0225,0.3185,0.0317,0.1522,0.0976,0.0258,0.6194,0.5488,0
11.25,14.6585,0.7671,0,0.0165,0.0224,0.3212,0.0317,0.1532,0.0986,0.0257,0.6172,0.5498,0
11.3125,14.673,0.7694,0,0.0166,0.0222,0.3243,0.0318,0.1542,0.0997,0.0257,0.615,0.5507,0
11.375,14.6886,0.7718,0,0.0167,0.0221,0.3275,0.0318,0.1553,0.1008,0.0256,0.6126,0.5518,0
11.4375,14.7054,0.7743,0,0.0168,0.0219,0.331,0.0319,0.1565,0.102,0.0255,0.6101,0.5529,0
11.5,14.7232,0.777,0,0.017,0.0217,0.3348,0.0319,0.1578,0.1033,0.0254,0.6075,0.5541,0
11.5625,14.7416,0.7795,0,0.0171,0.0215,0.3387,0.032,0.1591,0.1047,0.0254,0.605,0.5553,0
11.625,14.7606,0.782,0,0.0173,0.0213,0.3428,0.0321,0.1604,0.106,0.0253,0.6025,0.5566,0
11.6875,14.7801,0.7844,0,0.0174,0.0211,0.347,0.0321,0.1618,0.1075,0.0252,0.6001,0.5579,0
11.75,14.8002,0.7867,0,0.0176,0.0209,0.3514,0.0322,0.1633,0.1089,0.0251,0.5979,0.5592,0
11.8125,14.8209,0.7889,0,0.0177,0.0207,0.3559,0.0322,0.1647,0.1104,0.025,0.5957,0.5606,0
11.875,14.8421,0.7911,0,0.0179,0.0205,0.3606,0.0323,0.1662,0.112,0.0249,0.5935,0.562,0
11.9375,14.8638,0.7932,0,0.0181,0.0203,0.3654,0.0324,0.1678,0.1136,0.0249,0.5915,0.5634,0
12,14.8862,0.7952,0,0.0183,0.0201,0.3704,0.0324,0.1694,0.1152,0.0248,0.5895,0.5649,0
12.0625,14.909,0.7971,0,0.0184,0.0199,0.3756,0.0325,0.171,0.1169,0.0247,0.5876,0.5664,0
12.125,14.9325,0.799,0,0.0186,0.0197,0.3809,0.0326,0.1727,0.1186,0.0246,0.5858,0.5679,0
12.1875,14.9565,0.8007,0,0.0188,0.0195,0.3865,0.0327,0.1745,0.1203,0.0245,0.5841,0.5694,0
12.25,14.981,0.8024,0,0.019,0.0193,0.3921,0.0327,0.1762,0.1221,0.0244,0.5824,0.571,0
12.3125,15.0061,0.804,0,0.0192,0.0191,0.398,0.0328,0.178,0.1239,0.0243,0.5808,0.5726,0
12.375,15.0318,0.8056,0,0.0194,0.0189,0.404,0.0329,0.1799,0.1258,0.0242,0.5793,0.5743,0
12.4375,15.058,0.807,0,0.0197,0.0186,0.4103,0.033,0.1818,0.1277,0.0241,0.5779,0.5759,0
12.5,15.0848,0.8084,0,0.0199,0.0184,0.4167,0.0331,0.1837,0.1297,0.024,0.5765,0.5776,0
12.5625,15.1094,0.8095,0,0.0201,0.0182,0.4226,0.0331,0.1855,0.1315,0.0239,0.5755,0.5792,0
12.625,15.1317,0.8102,0,0.0203,0.0181,0.4281,0.0332,0.1871,0.1331,0.0239,0.5747,0.5806,0
12.6875,15.1518,0.8107,0,0.0205,0.0179,0.433,0.0333,0.1886,0.1346,0.0238,0.5742,0.5818,0
12.75,15.1696,0.8109,0,0.0206,0.0178,0.4374,0.0333,0.1899,0.1359,0.0237,0.574,0.5829,0
12.8125,15.1853,0.8108,0,0.0207,0.0177,0.4413,0.0334,0.191,0.137,0.0237,0.5741,0.5839,0
12.875,15.1987,0.8105,0,0.0209,0.0176,0.4446,0.0334,0.192,0.138,0.0236,0.5745,0.5848,0
12.9375,15.2098,0.8098,0,0.021,0.0175,0.4474,0.0334,0.1928,0.1388,0.0236,0.5752,0.5854,0
13,15.2187,0.8088,0,0.021,0.0174,0.4497,0.0335,0.1935,0.1394,0.0236,0.5761,0.586,0
13.0625,15.2254,0.8075,0,0.0211,0.0174,0.4514,0.0335,0.194,0.1399,0.0235,0.5774,0.5864,0
13.125,15.2299,0.806,0,0.0211,0.0174,0.4525,0.0335,0.1943,0.1403,0.0235,0.5789,0.5867,0
13.1875,15.2321,0.8041,0,0.0211,0.0173,0.453,0.0335,0.1945,0.1404,0.0235,0.5807,0.5868,0
13.25,15.2321,0.802,0,0.0211,0.0173,0.453,0.0335,0.1945,0.1404,0.0235,0.5828,0.5868,0
13.3125,15.2299,0.7995,0,0.0211,0.0174,0.4525,0.0335,0.1943,0.1403,0.0235,0.5852,0.5867,0
13.375,15.2254,0.7968,0,0.0211,0.0174,0.4514,0.0335,0.194,0.1399,0.0235,0.5879,0.5864,0
13.4375,15.2187,0.7938,0,0.021,0.0174,0.4497,0.0335,0.1935,0.1394,0.0236,0.5909,0.586,0
13.5,15.2098,0.7905,0,0.021,0.0175,0.4474,0.0334,0.1928,0.1388,0.0236,0.5941,0.5854,0
13.5625,15.2003,0.7872,0,0.0209,0.0176,0.445,0.0334,0.1921,0.1381,0.0236,0.5973,0.5849,0
13.625,15.1903,0.7841,0,0.0208,0.0176,0.4425,0.0334,0.1914,0.1374,0.0237,0.6004,0.5842,0
13.6875,15.1797,0.7811,0,0.0207,0.0177,0.4399,0.0334,0.1906,0.1366,0.0237,0.6034,0.5836,0
13.75,15.1685,0.7781,0,0.0206,0.0178,0.4371,0.0333,0.1898,0.1358,0.0237,0.6063,0.5829,0
13.8125,15.1568,0.7753,0,0.0205,0.0179,0.4342,0.0333,0.189,0.1349,0.0238,0.6092,0.5821,0
13.875,15.1445,0.7725,0,0.0204,0.018,0.4312,0.0332,0.1881,0.134,0.0238,0.6119,0.5814,0
13.9375,15.1317,0.7698,0,0.0203,0.0181,0.4281,0.0332,0.1871,0.1331,0.0239,0.6145,0.5806,0
